LOS table - Multiple Instruments: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 1 10
200 14
0.0
l10T l10ne AIA:94 AIA:131 AIA:171 AIA:193 AIA:211 AIA:304 AIA:335 XRT:Al-mesh XRT:Al-poly XRT:Ti-poly
7.63065e+00 1.03846e+01 2.12938e-03 2.71731e-02 1.94418e-02 5.60030e-01 2.09978e-02 8.81528e-04 6.34571e-04 3.88740e+00 4.58219e+00 3.01691e+00
7.64824e+00 1.03846e+01 2.10722e-03 2.63044e-02 1.91573e-02 5.21127e-01 2.06120e-02 8.55128e-04 6.25413e-04 3.80257e+00 4.48051e+00 2.94916e+00
7.66582e+00 1.03846e+01 2.08516e-03 2.55223e-02 1.88791e-02 4.84044e-01 2.02376e-02 8.31014e-04 6.16500e-04 3.72144e+00 4.38329e+00 2.88436e+00
7.68341e+00 1.03846e+01 2.06322e-03 2.48135e-02 1.86068e-02 4.48826e-01 1.98745e-02 8.08971e-04 6.07817e-04 3.64382e+00 4.29033e+00 2.82238e+00
7.70100e+00 1.03846e+01 2.04139e-03 2.41673e-02 1.83405e-02 4.15475e-01 1.95226e-02 7.88782e-04 5.99346e-04 3.56952e+00 4.20137e+00 2.76307e+00
7.71859e+00 1.03846e+01 2.01967e-03 2.35753e-02 1.80798e-02 3.83961e-01 1.91817e-02 7.70251e-04 5.91073e-04 3.49836e+00 4.11620e+00 2.70631e+00
7.73618e+00 1.03846e+01 1.99808e-03 2.30320e-02 1.78247e-02 3.54249e-01 1.88517e-02 7.53214e-04 5.82983e-04 3.43027e+00 4.03475e+00 2.65204e+00
7.75376e+00 1.03846e+01 1.97662e-03 2.25322e-02 1.75749e-02 3.26289e-01 1.85325e-02 7.37513e-04 5.75067e-04 3.36513e+00 3.95687e+00 2.60016e+00
7.77135e+00 1.03846e+01 1.95528e-03 2.20711e-02 1.73301e-02 3.00006e-01 1.82238e-02 7.22987e-04 5.67313e-04 3.30280e+00 3.88239e+00 2.55057e+00
7.78894e+00 1.03846e+01 1.93408e-03 2.16439e-02 1.70903e-02 2.75318e-01 1.79251e-02 7.09485e-04 5.59709e-04 3.24311e+00 3.81109e+00 2.50312e+00
7.80653e+00 1.03846e+01 1.91302e-03 2.12310e-02 1.68551e-02 2.52138e-01 1.76359e-02 6.96872e-04 5.52235e-04 3.18575e+00 3.74262e+00 2.45758e+00
7.82412e+00 1.03846e+01 1.89210e-03 2.08633e-02 1.66245e-02 2.30419e-01 1.73558e-02 6.85017e-04 5.44905e-04 3.13081e+00 3.67707e+00 2.41400e+00
7.84170e+00 1.03846e+01 1.87131e-03 2.05163e-02 1.63981e-02 2.10150e-01 1.70843e-02 6.73800e-04 5.37695e-04 3.07805e+00 3.61417e+00 2.37219e+00
7.85929e+00 1.03846e+01 1.85063e-03 2.01870e-02 1.61757e-02 1.91296e-01 1.68210e-02 6.63122e-04 5.30593e-04 3.02735e+00 3.55375e+00 2.33205e+00
7.87688e+00 1.03846e+01 1.83007e-03 1.98729e-02 1.59573e-02 1.73806e-01 1.65653e-02 6.52901e-04 5.23593e-04 2.97858e+00 3.49566e+00 2.29347e+00
7.89447e+00 1.03846e+01 1.80961e-03 1.95720e-02 1.57424e-02 1.57613e-01 1.63166e-02 6.43068e-04 5.16685e-04 2.93160e+00 3.43975e+00 2.25634e+00
7.91206e+00 1.03846e+01 1.78924e-03 1.92824e-02 1.55309e-02 1.42646e-01 1.60744e-02 6.33569e-04 5.09863e-04 2.88630e+00 3.38585e+00 2.22055e+00
7.92964e+00 1.03846e+01 1.76897e-03 1.90032e-02 1.53227e-02 1.28887e-01 1.58383e-02 6.24360e-04 5.03123e-04 2.84269e+00 3.33401e+00 2.18614e+00
7.94723e+00 1.03846e+01 1.74880e-03 1.87334e-02 1.51178e-02 1.16318e-01 1.56081e-02 6.15409e-04 4.96466e-04 2.80085e+00 3.28431e+00 2.15316e+00
7.96482e+00 1.03846e+01 1.72875e-03 1.84722e-02 1.49162e-02 1.04895e-01 1.53834e-02 6.06686e-04 4.89888e-04 2.76079e+00 3.23675e+00 2.12164e+00
7.98241e+00 1.03846e+01 1.70881e-03 1.82188e-02 1.47178e-02 9.45565e-02 1.51639e-02 5.98168e-04 4.83391e-04 2.72246e+00 3.19130e+00 2.09154e+00
8.00000e+00 1.03846e+01 1.68901e-03 1.79723e-02 1.45225e-02 8.52292e-02 1.49494e-02 5.89836e-04 4.76972e-04 2.68580e+00 3.14787e+00 2.06281e+00
4.50000e+00 1.09230e+01 1.40590e-13 5.99430e-12 5.94757e-06 5.37220e-06 7.09950e-06 4.90862e-04 6.70130e-05 6.91768e-08 2.08389e-09 1.39641e-11
4.51758e+00 1.09230e+01 3.05826e-13 1.92430e-11 8.42750e-06 8.15513e-06 1.14312e-05 9.72558e-04 8.75073e-05 1.46231e-07 4.61498e-09 3.31475e-11
4.53517e+00 1.09230e+01 6.59139e-13 6.08767e-11 1.23046e-05 1.28784e-05 1.91243e-05 1.82812e-03 1.11190e-04 3.04097e-07 1.00342e-08 7.69815e-11
4.55276e+00 1.09230e+01 1.40308e-12 1.88913e-10 1.84938e-05 2.10306e-05 3.28898e-05 3.27994e-03 1.38844e-04 6.22502e-07 2.14384e-08 1.75133e-10
4.57035e+00 1.09230e+01 2.93836e-12 5.72009e-10 2.84004e-05 3.51341e-05 5.73846e-05 5.65364e-03 1.72058e-04 1.25217e-06 4.49363e-08 3.89793e-10
4.58793e+00 1.09230e+01 6.03570e-12 1.68260e-09 4.41685e-05 5.94475e-05 1.00484e-04 9.42540e-03 2.13528e-04 2.47035e-06 9.22371e-08 8.47373e-10
4.60552e+00 1.09230e+01 1.21540e-11 4.80304e-09 6.91053e-05 1.01199e-04 1.75447e-04 1.52987e-02 2.67459e-04 4.77930e-06 1.85397e-07 1.79960e-09
4.62311e+00 1.09230e+01 2.39459e-11 1.32464e-08 1.08218e-04 1.72350e-04 3.03821e-04 2.42895e-02 3.39590e-04 9.05110e-06 3.64206e-07 3.72602e-09
4.64070e+00 1.09230e+01 4.61425e-11 3.52609e-08 1.68809e-04 2.92186e-04 5.19660e-04 3.77796e-02 4.36990e-04 1.67647e-05 6.98689e-07 7.51631e-09
4.65829e+00 1.09230e+01 8.70407e-11 9.05460e-08 2.61595e-04 4.91472e-04 8.75848e-04 5.76350e-02 5.69034e-04 3.03666e-05 1.30876e-06 1.47719e-08
4.67587e+00 1.09230e+01 1.61206e-10 2.24518e-07 4.02347e-04 8.18905e-04 1.45369e-03 8.63444e-02 7.48168e-04 5.38476e-05 2.39632e-06 2.83177e-08
4.69346e+00 1.09230e+01 2.94614e-10 5.38571e-07 6.14313e-04 1.35099e-03 2.37714e-03 1.27173e-01 9.90744e-04 9.36440e-05 4.29660e-06 5.30520e-08
4.71105e+00 1.09230e+01 5.35179e-10 1.25298e-06 9.31912e-04 2.20745e-03 3.83403e-03 1.84340e-01 1.31799e-03 1.60056e-04 7.56075e-06 9.73659e-08
4.72864e+00 1.09230e+01 9.72496e-10 2.82457e-06 1.40327e-03 3.56469e-03 6.09090e-03 2.62699e-01 1.75398e-03 2.68616e-04 1.30448e-05 1.74885e-07
4.74623e+00 1.09230e+01 1.77973e-09 6.15482e-06 2.09243e-03 5.66796e-03 9.49991e-03 3.67123e-01 2.32294e-03 4.41329e-04 2.20032e-05 3.06591e-07
4.76381e+00 1.09230e+01 3.30605e-09 1.29329e-05 3.08156e-03 8.84117e-03 1.45012e-02 5.01775e-01 3.04678e-03 7.07799e-04 3.61808e-05 5.23183e-07
4.78140e+00 1.09230e+01 6.27181e-09 2.61441e-05 4.46918e-03 1.34802e-02 2.15970e-02 6.68722e-01 3.93958e-03 1.10496e-03 5.78373e-05 8.66728e-07
4.79899e+00 1.09230e+01 1.21627e-08 5.07342e-05 6.36232e-03 2.00208e-02 3.12889e-02 8.66093e-01 5.00037e-03 1.67456e-03 8.96454e-05 1.39044e-06
4.81658e+00 1.09230e+01 2.39907e-08 9.43978e-05 8.86178e-03 2.88690e-02 4.39687e-02 1.08655e+00 6.20692e-03 2.45704e-03 1.34369e-04 2.15480e-06
4.83417e+00 1.09230e+01 4.74659e-08 1.67768e-04 1.20495e-02 4.03032e-02 5.97833e-02 1.31923e+00 7.52346e-03 3.48136e-03 1.94270e-04 3.21762e-06
4.85175e+00 1.09230e+01 9.28855e-08 2.84422e-04 1.59518e-02 5.43232e-02 7.84554e-02 1.54913e+00 8.89939e-03 4.75110e-03 2.70241e-04 4.61856e-06
4.86934e+00 1.09230e+01 1.77240e-07 4.59014e-04 2.04916e-02 7.04881e-02 9.91242e-02 1.75699e+00 1.02698e-02 6.22957e-03 3.60789e-04 6.35754e-06
4.88693e+00 1.09230e+01 3.25902e-07 7.03779e-04 2.54467e-02 8.77973e-02 1.20277e-01 1.92079e+00 1.15626e-02 7.82869e-03 4.61176e-04 8.37302e-06
4.90452e+00 1.09230e+01 5.72341e-07 1.02312e-03 3.04277e-02 1.04678e-01 1.39839e-01 2.01846e+00 1.27080e-02 9.40759e-03 5.63090e-04 1.05271e-05
4.92211e+00 1.09230e+01 9.55987e-07 1.41178e-03 3.50128e-02 1.19514e-01 1.55949e-01 2.03996e+00 1.36853e-02 1.08191e-02 6.57248e-04 1.26458e-05
4.93969e+00 1.09230e+01 1.52450e-06 1.86164e-03 3.89873e-02 1.31493e-01 1.68036e-01 1.99772e+00 1.45602e-02 1.19875e-02 7.38222e-04 1.46107e-05
4.95728e+00 1.09230e+01 2.33387e-06 2.36336e-03 4.22729e-02 1.40398e-01 1.76416e-01 1.91024e+00 1.54169e-02 1.28931e-02 8.03801e-04 1.63559e-05
4.97487e+00 1.09230e+01 3.45173e-06 2.90990e-03 4.49139e-02 1.46518e-01 1.82100e-01 1.79625e+00 1.63320e-02 1.35652e-02 8.54815e-04 1.78722e-05
4.99246e+00 1.09230e+01 4.96493e-06 3.50019e-03 4.70630e-02 1.50531e-01 1.86601e-01 1.67210e+00 1.73609e-02 1.40723e-02 8.94673e-04 1.92053e-05
5.01005e+00 1.09230e+01 6.99184e-06 4.14182e-03 4.89500e-02 1.53354e-01 1.91684e-01 1.55029e+00 1.85294e-02 1.45070e-02 9.28503e-04 2.04441e-05
5.02763e+00 1.09230e+01 9.67375e-06 4.83922e-03 5.07232e-02 1.55602e-01 1.98738e-01 1.43589e+00 1.98360e-02 1.49339e-02 9.59809e-04 2.16490e-05
5.04522e+00 1.09230e+01 1.31636e-05 5.58871e-03 5.24604e-02 1.57643e-01 2.08878e-01 1.32946e+00 2.12721e-02 1.53926e-02 9.90463e-04 2.28472e-05
5.06281e+00 1.09230e+01 1.76354e-05 6.38607e-03 5.43025e-02 1.60040e-01 2.23341e-01 1.23127e+00 2.28292e-02 1.59316e-02 1.02294e-03 2.40805e-05
5.08040e+00 1.09230e+01 2.32864e-05 7.22740e-03 5.64951e-02 1.63669e-01 2.43451e-01 1.14138e+00 2.44945e-02 1.66110e-02 1.06056e-03 2.54132e-05
5.09799e+00 1.09230e+01 3.03429e-05 8.11018e-03 5.94435e-02 1.69888e-01 2.70527e-01 1.05968e+00 2.62448e-02 1.75046e-02 1.10770e-03 2.69411e-05
5.11557e+00 1.09230e+01 3.91703e-05 9.03675e-03 6.37848e-02 1.80816e-01 3.05780e-01 9.85793e-01 2.80426e-02 1.87064e-02 1.17044e-03 2.88107e-05
5.13316e+00 1.09230e+01 4.99416e-05 1.00044e-02 7.04723e-02 1.99452e-01 3.50436e-01 9.18900e-01 2.98522e-02 2.03275e-02 1.25605e-03 3.12054e-05
5.15075e+00 1.09230e+01 6.30473e-05 1.10196e-02 8.09426e-02 2.30384e-01 4.05746e-01 8.58249e-01 3.16239e-02 2.25255e-02 1.37536e-03 3.44098e-05
5.16834e+00 1.09230e+01 7.88744e-05 1.20994e-02 9.72675e-02 2.80148e-01 4.72803e-01 8.03253e-01 3.32795e-02 2.55087e-02 1.54313e-03 3.88293e-05
5.18592e+00 1.09230e+01 9.78691e-05 1.32825e-02 1.22299e-01 3.57663e-01 5.52267e-01 7.53393e-01 3.47140e-02 2.95452e-02 1.77907e-03 4.50320e-05
5.20351e+00 1.09230e+01 1.20541e-04 1.46427e-02 1.59862e-01 4.74330e-01 6.43878e-01 7.08165e-01 3.58056e-02 3.49630e-02 2.10834e-03 5.37942e-05
5.22110e+00 1.09230e+01 1.47453e-04 1.63094e-02 2.14530e-01 6.44045e-01 7.46381e-01 6.66940e-01 3.64748e-02 4.21515e-02 2.56160e-03 6.61136e-05
5.23869e+00 1.09230e+01 1.79316e-04 1.85025e-02 2.92282e-01 8.83746e-01 8.58394e-01 6.28959e-01 3.67564e-02 5.16148e-02 3.17901e-03 8.33407e-05
5.25628e+00 1.09230e+01 2.17075e-04 2.15842e-02 4.00365e-01 1.21276e+00 9.78058e-01 5.93575e-01 3.67312e-02 6.39633e-02 4.01038e-03 1.07225e-04
5.27386e+00 1.09230e+01 2.62119e-04 2.61342e-02 5.47332e-01 1.65136e+00 1.10292e+00 5.60240e-01 3.65033e-02 7.99050e-02 5.11563e-03 1.39982e-04
5.29145e+00 1.09230e+01 3.16638e-04 3.30556e-02 7.42989e-01 2.21821e+00 1.22992e+00 5.28451e-01 3.61895e-02 1.00224e-01 6.56473e-03 1.84350e-04
5.30904e+00 1.09230e+01 3.84208e-04 4.37191e-02 9.98178e-01 2.92640e+00 1.35529e+00 4.97717e-01 3.59169e-02 1.25734e-01 8.43628e-03 2.43605e-04
5.32663e+00 1.09230e+01 4.70344e-04 6.01207e-02 1.32342e+00 3.77484e+00 1.47423e+00 4.67261e-01 3.58627e-02 1.57093e-01 1.08068e-02 3.21467e-04
5.34422e+00 1.09230e+01 5.83124e-04 8.50039e-02 1.72727e+00 4.73751e+00 1.58009e+00 4.36179e-01 3.62450e-02 1.94540e-01 1.37343e-02 4.21963e-04
5.36180e+00 1.09230e+01 7.33841e-04 1.21829e-01 2.21508e+00 5.75535e+00 1.66377e+00 4.03882e-01 3.72745e-02 2.37647e-01 1.72385e-02 5.49007e-04
5.37939e+00 1.09230e+01 9.37015e-04 1.74405e-01 2.78778e+00 6.73199e+00 1.71394e+00 3.70185e-01 3.91291e-02 2.85017e-01 2.12744e-02 7.05697e-04
5.39698e+00 1.09230e+01 1.20904e-03 2.45923e-01 3.44121e+00 7.53873e+00 1.71868e+00 3.35386e-01 4.18866e-02 3.34031e-01 2.56985e-02 8.93116e-04
5.41457e+00 1.09230e+01 1.56546e-03 3.37574e-01 4.17270e+00 8.04620e+00 1.67043e+00 3.00431e-01 4.54557e-02 3.81275e-01 3.02828e-02 1.10999e-03
5.43216e+00 1.09230e+01 2.02185e-03 4.49326e-01 5.02208e+00 8.22707e+00 1.57907e+00 2.67338e-01 4.97447e-02 4.26133e-01 3.49854e-02 1.35937e-03
5.44974e+00 1.09230e+01 2.59247e-03 5.80075e-01 6.06708e+00 8.12956e+00 1.46148e+00 2.37745e-01 5.46337e-02 4.70093e-01 3.99197e-02 1.64850e-03
5.46733e+00 1.09230e+01 3.28690e-03 7.27153e-01 7.40465e+00 7.82912e+00 1.33298e+00 2.12417e-01 5.99366e-02 5.15179e-01 4.52452e-02 1.98623e-03
5.48492e+00 1.09230e+01 4.10721e-03 8.86296e-01 9.13710e+00 7.40754e+00 1.20567e+00 1.91451e-01 6.54335e-02 5.63403e-01 5.11271e-02 2.38205e-03
5.50251e+00 1.09230e+01 5.04451e-03 1.05160e+00 1.13502e+01 6.93677e+00 1.08780e+00 1.74507e-01 7.08828e-02 6.16178e-01 5.76839e-02 2.84454e-03
5.52010e+00 1.09230e+01 6.08028e-03 1.21682e+00 1.41070e+01 6.47960e+00 9.85257e-01 1.61038e-01 7.61262e-02 6.74743e-01 6.50237e-02 3.38329e-03
5.53768e+00 1.09230e+01 7.19648e-03 1.37837e+00 1.74785e+01 6.09224e+00 9.02657e-01 1.50462e-01 8.12910e-02 7.41506e-01 7.33854e-02 4.01618e-03
5.55527e+00 1.09230e+01 8.37255e-03 1.53343e+00 2.15085e+01 5.79234e+00 8.40140e-01 1.42172e-01 8.65528e-02 8.17950e-01 8.29446e-02 4.76414e-03
5.57286e+00 1.09230e+01 9.58396e-03 1.67902e+00 2.61996e+01 5.56884e+00 7.95096e-01 1.35626e-01 9.20427e-02 9.04302e-01 9.37628e-02 5.64969e-03
5.59045e+00 1.09230e+01 1.08024e-02 1.81174e+00 3.15071e+01 5.39693e+00 7.63994e-01 1.30389e-01 9.78165e-02 9.99673e-01 1.05785e-01 6.69693e-03
5.60804e+00 1.09230e+01 1.19966e-02 1.92754e+00 3.73328e+01 5.24858e+00 7.43392e-01 1.26132e-01 1.03841e-01 1.10217e+00 1.18838e-01 7.93161e-03
5.62562e+00 1.09230e+01 1.31414e-02 2.02267e+00 4.35499e+01 5.10070e+00 7.30189e-01 1.22645e-01 1.09951e-01 1.20963e+00 1.32702e-01 9.38184e-03
5.64321e+00 1.09230e+01 1.42248e-02 2.09415e+00 5.00329e+01 4.94096e+00 7.22314e-01 1.19850e-01 1.15877e-01 1.32046e+00 1.47205e-01 1.10828e-02
5.66080e+00 1.09230e+01 1.52411e-02 2.13886e+00 5.66389e+01 4.76488e+00 7.19014e-01 1.17751e-01 1.21311e-01 1.43319e+00 1.62180e-01 1.30774e-02
5.67839e+00 1.09230e+01 1.61906e-02 2.15358e+00 6.32041e+01 4.57295e+00 7.20458e-01 1.16404e-01 1.25964e-01 1.54638e+00 1.77459e-01 1.54174e-02
5.69598e+00 1.09230e+01 1.70792e-02 2.13534e+00 6.95398e+01 4.36888e+00 7.27318e-01 1.15896e-01 1.29632e-01 1.65840e+00 1.92860e-01 1.81641e-02
5.71356e+00 1.09230e+01 1.79224e-02 2.08277e+00 7.54415e+01 4.15902e+00 7.40518e-01 1.16316e-01 1.32311e-01 1.76765e+00 2.08215e-01 2.13911e-02
5.73115e+00 1.09230e+01 1.87720e-02 2.00062e+00 8.07852e+01 3.95290e+00 7.62142e-01 1.17882e-01 1.34532e-01 1.87438e+00 2.23589e-01 2.52052e-02
5.74874e+00 1.09230e+01 1.97136e-02 1.89678e+00 8.55048e+01 3.76220e+00 7.93758e-01 1.20840e-01 1.37144e-01 1.98014e+00 2.39229e-01 2.97473e-02
5.76633e+00 1.09230e+01 2.08536e-02 1.77889e+00 8.95479e+01 3.59888e+00 8.35427e-01 1.25365e-01 1.41025e-01 2.08676e+00 2.55455e-01 3.51841e-02
5.78391e+00 1.09230e+01 2.23096e-02 1.65364e+00 9.28712e+01 3.47548e+00 8.85893e-01 1.31501e-01 1.46918e-01 2.19617e+00 2.72638e-01 4.17032e-02
5.80150e+00 1.09230e+01 2.41963e-02 1.52631e+00 9.54347e+01 3.40570e+00 9.42758e-01 1.39088e-01 1.55243e-01 2.31007e+00 2.91161e-01 4.94894e-02
5.81909e+00 1.09230e+01 2.66089e-02 1.40062e+00 9.71889e+01 3.40453e+00 1.00285e+00 1.47775e-01 1.66042e-01 2.42960e+00 3.11357e-01 5.87121e-02
5.83668e+00 1.09230e+01 2.96211e-02 1.27823e+00 9.80525e+01 3.48989e+00 1.06441e+00 1.57209e-01 1.79032e-01 2.55543e+00 3.33568e-01 6.96272e-02
5.85427e+00 1.09230e+01 3.32673e-02 1.15919e+00 9.79353e+01 3.68715e+00 1.12658e+00 1.66917e-01 1.93372e-01 2.68797e+00 3.58161e-01 8.25548e-02
5.87185e+00 1.09230e+01 3.75202e-02 1.04294e+00 9.67481e+01 4.03133e+00 1.18966e+00 1.76279e-01 2.07919e-01 2.82716e+00 3.85506e-01 9.78554e-02
5.88944e+00 1.09230e+01 4.22694e-02 9.28959e-01 9.44088e+01 4.56819e+00 1.25558e+00 1.84561e-01 2.21434e-01 2.97204e+00 4.15917e-01 1.15896e-01
5.90703e+00 1.09230e+01 4.73037e-02 8.17155e-01 9.08521e+01 5.35320e+00 1.32880e+00 1.90976e-01 2.32690e-01 3.12023e+00 4.49567e-01 1.36977e-01
5.92462e+00 1.09230e+01 5.23378e-02 7.08962e-01 8.60673e+01 6.45332e+00 1.41773e+00 1.95058e-01 2.40841e-01 3.26878e+00 4.86562e-01 1.61332e-01
5.94221e+00 1.09230e+01 5.70380e-02 6.06881e-01 8.01128e+01 7.94660e+00 1.53723e+00 1.96952e-01 2.45680e-01 3.41477e+00 5.27057e-01 1.89190e-01
5.95979e+00 1.09230e+01 6.09916e-02 5.12863e-01 7.30949e+01 9.90599e+00 1.70775e+00 1.97216e-01 2.47313e-01 3.55340e+00 5.71017e-01 2.20657e-01
5.97738e+00 1.09230e+01 6.37312e-02 4.28214e-01 6.51760e+01 1.23782e+01 1.95547e+00 1.96838e-01 2.46081e-01 3.67752e+00 6.18143e-01 2.55623e-01
5.99497e+00 1.09230e+01 6.47821e-02 3.53687e-01 5.65842e+01 1.53491e+01 2.30991e+00 1.97220e-01 2.42429e-01 3.77721e+00 6.67810e-01 2.93640e-01
6.01256e+00 1.09230e+01 6.37701e-02 2.89498e-01 4.76418e+01 1.87056e+01 2.79831e+00 2.00142e-01 2.36858e-01 3.84148e+00 7.19263e-01 3.33880e-01
6.03015e+00 1.09230e+01 6.08395e-02 2.36018e-01 3.89219e+01 2.23060e+01 3.45166e+00 2.08179e-01 2.30873e-01 3.87533e+00 7.73752e-01 3.75919e-01
6.04773e+00 1.09230e+01 5.64058e-02 1.92758e-01 3.09379e+01 2.59877e+01 4.30013e+00 2.23708e-01 2.25542e-01 3.89092e+00 8.33442e-01 4.19630e-01
6.06532e+00 1.09230e+01 5.08950e-02 1.58802e-01 2.39722e+01 2.95271e+01 5.36109e+00 2.48241e-01 2.20745e-01 3.89587e+00 9.00040e-01 4.64829e-01
6.08291e+00 1.09230e+01 4.47170e-02 1.32980e-01 1.81288e+01 3.26405e+01 6.62861e+00 2.82284e-01 2.15644e-01 3.89258e+00 9.74657e-01 5.11152e-01
6.10050e+00 1.09230e+01 3.82539e-02 1.14051e-01 1.33876e+01 3.50003e+01 8.06104e+00 3.24943e-01 2.09539e-01 3.87842e+00 1.05778e+00 5.57960e-01
6.11809e+00 1.09230e+01 3.18728e-02 1.00861e-01 9.65937e+00 3.63088e+01 9.57888e+00 3.73621e-01 2.01463e-01 3.84970e+00 1.14959e+00 6.04421e-01
6.13567e+00 1.09230e+01 2.59392e-02 9.23959e-02 6.82500e+00 3.64673e+01 1.11002e+01 4.24733e-01 1.92446e-01 3.81132e+00 1.25127e+00 6.50288e-01
6.15326e+00 1.09230e+01 2.06988e-02 8.76397e-02 4.73547e+00 3.54904e+01 1.25314e+01 4.73185e-01 1.83874e-01 3.76763e+00 1.36371e+00 6.95330e-01
6.17085e+00 1.09230e+01 1.62708e-02 8.56837e-02 3.23682e+00 3.34663e+01 1.37617e+01 5.12480e-01 1.77260e-01 3.72019e+00 1.48710e+00 7.39060e-01
6.18844e+00 1.09230e+01 1.26763e-02 8.57400e-02 2.18857e+00 3.05471e+01 1.46693e+01 5.35550e-01 1.74175e-01 3.66881e+00 1.62099e+00 7.80703e-01
6.20602e+00 1.09230e+01 9.87335e-03 8.70734e-02 1.47253e+00 2.69392e+01 1.51305e+01 5.36230e-01 1.76144e-01 3.61273e+00 1.76447e+00 8.19285e-01
6.22361e+00 1.09230e+01 7.78120e-03 8.90330e-02 9.96495e-01 2.29374e+01 1.50731e+01 5.14120e-01 1.84838e-01 3.55740e+00 1.91893e+00 8.55997e-01
6.24120e+00 1.09230e+01 6.30352e-03 9.11741e-02 6.89554e-01 1.88871e+01 1.45121e+01 4.76076e-01 2.02036e-01 3.51693e+00 2.09030e+00 8.95646e-01
6.25879e+00 1.09230e+01 5.32605e-03 9.31699e-02 4.96561e-01 1.50605e+01 1.35004e+01 4.29439e-01 2.28577e-01 3.50567e+00 2.28634e+00 9.43551e-01
6.27638e+00 1.09230e+01 4.74904e-03 9.47835e-02 3.77825e-01 1.16437e+01 1.21190e+01 3.79990e-01 2.63664e-01 3.53730e+00 2.51595e+00 1.00496e+00
6.29397e+00 1.09230e+01 4.50398e-03 9.58392e-02 3.06151e-01 8.74364e+00 1.04712e+01 3.31338e-01 3.04146e-01 3.62332e+00 2.78741e+00 1.08444e+00
6.31155e+00 1.09230e+01 4.55310e-03 9.61734e-02 2.63085e-01 6.40303e+00 8.68242e+00 2.77852e-01 3.44259e-01 3.77006e+00 3.10485e+00 1.18464e+00
6.32914e+00 1.09230e+01 4.88745e-03 9.58097e-02 2.36636e-01 4.64035e+00 6.94165e+00 2.35815e-01 3.79370e-01 3.98446e+00 3.47109e+00 1.30751e+00
6.34673e+00 1.09230e+01 5.52131e-03 9.47212e-02 2.18354e-01 3.39810e+00 5.40194e+00 1.98396e-01 4.07100e-01 4.26957e+00 3.88871e+00 1.45496e+00
6.36432e+00 1.09230e+01 6.48845e-03 9.29537e-02 2.02223e-01 2.55758e+00 4.12619e+00 1.65894e-01 4.26227e-01 4.62090e+00 4.35763e+00 1.62811e+00
6.38190e+00 1.09230e+01 7.83840e-03 9.05608e-02 1.84682e-01 1.99205e+00 3.11653e+00 1.38190e-01 4.36622e-01 5.03056e+00 4.87597e+00 1.82744e+00
6.39949e+00 1.09230e+01 9.63686e-03 8.76034e-02 1.64790e-01 1.59616e+00 2.34286e+00 1.14893e-01 4.39037e-01 5.48996e+00 5.44055e+00 2.05282e+00
6.41708e+00 1.09230e+01 1.19618e-02 8.41717e-02 1.44002e-01 1.30108e+00 1.76303e+00 9.54495e-02 4.34731e-01 5.99246e+00 6.04808e+00 2.30352e+00
6.43467e+00 1.09230e+01 1.49176e-02 8.04378e-02 1.26833e-01 1.07928e+00 1.33497e+00 7.92810e-02 4.24959e-01 6.53660e+00 6.69740e+00 2.57866e+00
6.45226e+00 1.09230e+01 1.85938e-02 7.65722e-02 1.14673e-01 9.16531e-01 1.02331e+00 6.59012e-02 4.11000e-01 7.12261e+00 7.38906e+00 2.87790e+00
6.46984e+00 1.09230e+01 2.30970e-02 7.27156e-02 1.07468e-01 7.99482e-01 7.99586e-01 5.48982e-02 3.94103e-01 7.75051e+00 8.12389e+00 3.20113e+00
6.48743e+00 1.09230e+01 2.85370e-02 6.89780e-02 1.04071e-01 7.14867e-01 6.41295e-01 4.59182e-02 3.75401e-01 8.42157e+00 8.90438e+00 3.54916e+00
6.50502e+00 1.09230e+01 3.50227e-02 6.54496e-02 1.03027e-01 6.51369e-01 5.30969e-01 3.86554e-02 3.55863e-01 9.13889e+00 9.73523e+00 3.92400e+00
6.52261e+00 1.09230e+01 4.26568e-02 6.21839e-02 1.03050e-01 6.02847e-01 4.55156e-01 3.28200e-02 3.36075e-01 9.90591e+00 1.06211e+01 4.32771e+00
6.54020e+00 1.09230e+01 5.15510e-02 5.92283e-02 1.03042e-01 5.66789e-01 4.03543e-01 2.81346e-02 3.16146e-01 1.07235e+01 1.15635e+01 4.76083e+00
6.55778e+00 1.09230e+01 6.18074e-02 5.66153e-02 1.02203e-01 5.43454e-01 3.68052e-01 2.43999e-02 2.96135e-01 1.15910e+01 1.25620e+01 5.22307e+00
6.57537e+00 1.09230e+01 7.35083e-02 5.43694e-02 9.99593e-02 5.33040e-01 3.42021e-01 2.14757e-02 2.76090e-01 1.25059e+01 1.36140e+01 5.71329e+00
6.59296e+00 1.09230e+01 8.66994e-02 5.25114e-02 9.59798e-02 5.33870e-01 3.19886e-01 1.92599e-02 2.56051e-01 1.34631e+01 1.47138e+01 6.22906e+00
6.61055e+00 1.09230e+01 1.01372e-01 5.12561e-02 9.02374e-02 5.40467e-01 2.97246e-01 1.76597e-02 2.36064e-01 1.44547e+01 1.58530e+01 6.76663e+00
